trade_id,signal_id,strategy,symbol,broker_symbol,direction,model,signal_time_utc,entry_time_utc,exit_time_utc,signal_price,entry_price,fill_price,structural_stop,effective_stop,stop_price,initial_risk,destination_target,active_target,destination_reward_risk_at_fill,exit_price,exit_reason,status,outcome,r,realized_r,peak_r,mfe_r,mae_r,partial_banked,partial_fraction,remaining_fraction,final_stop_price,final_stop_r,bars_held_5m,spread_at_fill_points,spread_at_fill_price,spread_pct_of_initial_risk,entry_zone_id,destination_zone_id,campaign_zone_count,stop_basis
trade-b0760aacf4628d24,b0760aacf4628d24,s146,AUDUSD,AUDUSDm,short,aggressive_liquidation,2025-12-01T16:00:00Z,2025-12-01T16:00:00Z,2025-12-02T01:35:00Z,0.655087232,0.65537,0.65537,0.6563578163,0.6563578163,0.6563578163,0.0009878162,0.65008,0.65008,5.3552469905,0.6543821838,trailing_stop,win,win,1.125,1.125,1.5286243773,1.5286243773,-0.4555503111,True,0.5,0.5,0.6543821838,1.0,115,9.0,9e-05,0.0911100622,15m-1764600300--1-f4af7d,4h-1764144000-1-ef1a12,1,liquidity_pool_plus_buffer
trade-2ba6ceb576c6da18,2ba6ceb576c6da18,s146,GBPUSD,GBPUSDm,short,aggressive_liquidation,2025-12-01T16:10:00Z,2025-12-01T16:10:00Z,2025-12-02T04:05:00Z,1.324253783,1.32435,1.32435,1.325946294,1.325946294,1.325946294,0.001596294,1.3179,1.3179,4.0406090607,1.321955559,trailing_stop,win,win,1.375,1.375,2.4932750483,2.4932750483,-0.1628772645,True,0.5,0.5,1.321955559,1.5,143,10.0,0.0001,0.0626451017,15m-1764602100--1-d1c1d1,4h-1764144000-1-332d80,1,liquidity_pool_plus_buffer
trade-e03f9635e4ad09a5,e03f9635e4ad09a5,s146,EURUSD,EURUSDm,short,aggressive_liquidation,2025-12-01T16:10:00Z,2025-12-01T16:10:00Z,2025-12-02T03:55:00Z,1.1629018515,1.16297,1.16297,1.164078201,1.164078201,1.164078201,0.001108201,1.16006,1.16006,2.6258774356,1.1613076985,trailing_stop,win,win,1.375,1.375,2.292002985,2.292002985,-0.2616853802,True,0.5,0.5,1.1613076985,1.5,141,8.0,8e-05,0.0721890704,15m-1764602100--1-136c33,4h-1764547200-1-8965c1,1,liquidity_pool_plus_buffer
trade-e49ad339d10264a4,e49ad339d10264a4,s146,USDCHF,USDCHFm,long,aggressive_liquidation,2025-12-01T16:10:00Z,2025-12-01T16:10:00Z,2025-12-01T17:35:00Z,0.8022501105,0.80235,0.80235,0.801859905,0.801859905,0.801859905,0.000490095,0.80576,0.80576,6.9578347055,0.8030851425,trailing_stop,win,win,1.375,1.375,2.4893132964,2.4893132964,-0.5509135984,True,0.5,0.5,0.8030851425,1.5,17,13.0,0.00013,0.2652546955,15m-1764602100-1-62f61d,4h-1764316800--1-b9e96e,1,liquidity_pool_plus_buffer
trade-e748c7a15d20e951,e748c7a15d20e951,s146,USDCHF,USDCHFm,long,conservative_mss,2025-12-01T18:10:00Z,2025-12-01T18:10:00Z,2025-12-02T10:30:00Z,0.803700183,0.80379,0.80379,0.802879854,0.802879854,0.802879854,0.000910146,0.80576,0.80576,2.1644878953,0.804700146,trailing_stop,win,win,1.125,1.125,1.593150989,1.593150989,-0.1867832194,True,0.5,0.5,0.804700146,1.0,195,13.0,0.00013,0.1428342266,15m-1764609300-1-49e4ae,4h-1764316800--1-b9e96e,1,liquidity_pool_plus_buffer
trade-bf91cc1ccc7c0de6,bf91cc1ccc7c0de6,s146,AUDUSD,AUDUSDm,short,aggressive_liquidation,2025-12-02T05:30:00Z,2025-12-02T05:30:00Z,2025-12-02T07:15:00Z,0.6551472385,0.65523,0.65523,0.655672782,0.655672782,0.655672782,0.000442782,0.65008,0.65008,11.6310057771,0.655672782,stop_loss,loss,loss,-1.0,-1.0,0.2710137268,0.2710137268,-1.0388859529,False,0.0,1.0,0.655672782,-1.0,21,9.0,9e-05,0.2032602951,15m-1764610200--1-1faf42,4h-1764144000-1-ef1a12,1,15m_zone_distal_plus_buffer
trade-d400969abf749fdf,d400969abf749fdf,s146,USDCHF,USDCHFm,short,aggressive_liquidation,2025-12-02T06:35:00Z,2025-12-02T06:35:00Z,2025-12-02T08:10:00Z,0.8045097715,0.80457,0.80457,0.8049852472,0.8049852472,0.8049852472,0.0004152472,0.80235,0.80235,5.3462124072,0.80457,breakeven_stop,win,win,0.625,0.625,1.3485941207,1.3485941207,-0.3371485302,True,0.5,0.5,0.80457,0.0,19,13.0,0.00013,0.3130664923,15m-1764636300--1-20d836,4h-1764590400-1-34ca6d,1,liquidity_pool_plus_buffer
trade-51f83088b6d9ad82,51f83088b6d9ad82,s146,USDCHF,USDCHFm,short,aggressive_liquidation,2025-12-02T09:30:00Z,2025-12-02T09:30:00Z,2025-12-02T10:25:00Z,0.8045697695,0.80461,0.80461,0.8051902575,0.8051902575,0.8051902575,0.0005802575,0.80235,0.80235,3.8948225572,0.8051902575,stop_loss,loss,loss,-1.0,-1.0,0.9650887752,0.9650887752,-1.3097633378,False,0.0,1.0,0.8051902575,-1.0,11,13.0,0.00013,0.2240384657,15m-1764656100--1-8d8a8f,4h-1764590400-1-34ca6d,1,swept_wick_plus_buffer
trade-0f980aaedbff9d62,0f980aaedbff9d62,s146,USDCHF,USDCHFm,short,aggressive_liquidation,2025-12-02T12:20:00Z,2025-12-02T12:20:00Z,2025-12-02T15:45:00Z,0.8046097645,0.80471,0.80471,0.805200258,0.805200258,0.805200258,0.000490258,0.80235,0.80235,4.8137919218,0.803484355,trailing_stop,win,win,1.875,1.875,3.2227928968,3.2227928968,-0.8770892061,True,0.5,0.5,0.803484355,2.5,41,13.0,0.00013,0.2651665042,15m-1764672300--1-543bbe,4h-1764590400-1-34ca6d,1,liquidity_pool_plus_buffer
trade-7d4a8ab6598f4b43,7d4a8ab6598f4b43,s146,AUDUSD,AUDUSDm,short,aggressive_liquidation,2025-12-02T13:05:00Z,2025-12-02T13:05:00Z,2025-12-02T13:15:00Z,0.6552372325,0.65536,0.65536,0.6555427755,0.6555427755,0.6555427755,0.0001827755,0.65008,0.65008,28.8878979951,0.6555427755,stop_loss,loss,loss,-1.0,-1.0,0.6018312082,0.6018312082,-1.5866459126,False,0.0,1.0,0.6555427755,-1.0,2,9.0,9e-05,0.4924073522,15m-1764665100--1-91b3d7,4h-1764144000-1-ef1a12,1,swept_wick_plus_buffer
trade-26c3369278f77627,26c3369278f77627,s146,EURUSD,EURUSDm,short,aggressive_liquidation,2025-12-02T14:15:00Z,2025-12-02T14:15:00Z,2025-12-02T15:30:00Z,1.161661908,1.16184,1.16184,1.1623681155,1.1623681155,1.1623681155,0.0005281155,1.15795,1.15795,7.3658129708,1.1599915958,trailing_stop,win,win,2.375,2.375,4.3740431781,4.6770072077,-0.2840287778,True,0.5,0.5,1.1599915958,3.5,15,8.0,8e-05,0.1514820148,15m-1764612000--1-7ff2f0,4h-1764316800-1-202fb9,1,15m_zone_distal_plus_buffer
trade-3e5b392e0684565c,3e5b392e0684565c,s146,USDCHF,USDCHFm,short,aggressive_liquidation,2025-12-02T17:05:00Z,2025-12-02T17:05:00Z,2025-12-02T18:45:00Z,0.8044397725,0.80455,0.80455,0.8050502505,0.8050502505,0.8050502505,0.0005002505,0.80235,0.80235,4.3977967039,0.80455,breakeven_stop,win,win,0.625,0.625,1.3393289962,1.3393289962,-0.7995994007,True,0.5,0.5,0.80455,0.0,20,13.0,0.00013,0.2598698052,15m-1764687600--1-d00826,4h-1764590400-1-34ca6d,1,liquidity_pool_plus_buffer
trade-7acb2aba26a38a23,7acb2aba26a38a23,s146,USDCHF,USDCHFm,short,aggressive_liquidation,2025-12-02T19:00:00Z,2025-12-02T19:00:00Z,2025-12-03T00:35:00Z,0.803979799,0.80401,0.80401,0.8048252392,0.8048252392,0.8048252392,0.0008152392,0.80235,0.80235,2.036212069,0.80235,destination_hit,win,win,1.6431060345,1.6431060345,2.0975437579,2.0975437579,-0.1594623909,True,0.5,0.5,0.8027871411,1.5,66,13.0,0.00013,0.1594623909,15m-1764693900--1-59c423,4h-1764590400-1-34ca6d,1,liquidity_pool_plus_buffer
trade-eb36ab9d54c7900b,eb36ab9d54c7900b,s146,EURUSD,EURUSDm,short,aggressive_liquidation,2025-12-02T19:50:00Z,2025-12-02T19:50:00Z,2025-12-02T20:00:00Z,1.1614119235,1.16153,1.16153,1.1619330938,1.1619330938,1.1619330938,0.0004030938,1.15795,1.15795,8.8813086286,1.1619330938,stop_loss,loss,loss,-1.0,-1.0,0.1240406233,0.1240406233,-2.5056205907,False,0.0,1.0,1.1619330938,-1.0,2,8.0,8e-05,0.1984649973,15m-1764686700--1-ae48d6,4h-1764316800-1-202fb9,1,liquidity_pool_plus_buffer
trade-786ae1cdf18ab162,786ae1cdf18ab162,s146,NZDUSD,NZDUSDm,short,aggressive_liquidation,2025-12-02T20:15:00Z,2025-12-02T20:15:00Z,2025-12-03T00:05:00Z,0.5734013275,0.57346,0.57346,0.574408719,0.574408719,0.574408719,0.000948719,0.57101,0.57101,2.5824295708,0.574408719,stop_loss,loss,loss,-1.0,-1.0,0.0316215866,0.0316215866,-1.1278365881,False,0.0,1.0,0.574408719,-1.0,46,18.0,0.00018,0.1897295195,15m-1764690300--1-d1d072,4h-1764316800-1-df0d36,1,liquidity_pool_plus_buffer
trade-0815733b9e8fa82b,0815733b9e8fa82b,s146,USDCHF,USDCHFm,long,aggressive_liquidation,2025-12-02T20:25:00Z,2025-12-02T20:25:00Z,2025-12-03T01:05:00Z,0.803200155,0.80323,0.80323,0.802099893,0.802099893,0.802099893,0.001130107,0.80576,0.80576,2.2387260675,0.802099893,stop_loss,loss,loss,-1.0,-1.0,0.0530923178,0.0530923178,-1.0618463561,False,0.0,1.0,0.802099893,-1.0,55,13.0,0.00013,0.1150333552,15m-1764603900-1-0606a7,4h-1764316800--1-b9e96e,1,15m_zone_distal_plus_buffer
trade-b34073c183dec4e5,b34073c183dec4e5,s146,USDCAD,USDCADm,long,aggressive_liquidation,2025-12-03T02:20:00Z,2025-12-03T02:20:00Z,2025-12-03T09:50:00Z,1.3967998325,1.3968,1.3968,1.3954602235,1.3954602235,1.3954602235,0.0013397765,1.40325,1.40325,4.8142358072,1.3954602235,stop_loss,loss,loss,-1.0,-1.0,0.4329080261,0.4329080261,-1.0001668189,False,0.0,1.0,1.3954602235,-1.0,90,15.0,0.00015,0.1119589723,15m-1764601200-1-8b72c2,4h-1764302400--1-e855d5,1,15m_zone_distal_plus_buffer
trade-d971cdefc2800a28,d971cdefc2800a28,s146,EURUSD,EURUSDm,short,aggressive_liquidation,2025-12-03T08:10:00Z,2025-12-03T08:10:00Z,2025-12-03T10:10:00Z,1.163831803,1.16394,1.16394,1.165298262,1.165298262,1.165298262,0.001358262,1.15795,1.15795,4.4100475461,1.165298262,stop_loss,loss,loss,-1.0,-1.0,0.2208704948,0.2208704948,-1.0012795764,False,0.0,1.0,1.165298262,-1.0,24,8.0,8e-05,0.0588987986,15m-1764745200--1-799649,4h-1764316800-1-202fb9,1,liquidity_pool_plus_buffer
trade-7ded9495d2eef4e0,7ded9495d2eef4e0,s146,EURUSD,EURUSDm,short,aggressive_liquidation,2025-12-03T09:05:00Z,2025-12-03T09:05:00Z,2025-12-03T09:40:00Z,1.1640817875,1.16425,1.16425,1.164798237,1.164798237,1.164798237,0.000548237,1.15795,1.15795,11.4913805526,1.164798237,stop_loss,loss,loss,-1.0,-1.0,0.3830460184,0.3830460184,-1.0032157625,False,0.0,1.0,1.164798237,-1.0,7,8.0,8e-05,0.1459222927,15m-1764748800--1-7cb518,4h-1764316800-1-202fb9,1,liquidity_pool_plus_buffer
trade-966642af6982d2c2,966642af6982d2c2,s146,USDCHF,USDCHFm,long,aggressive_liquidation,2025-12-03T09:20:00Z,2025-12-03T09:20:00Z,2025-12-03T10:35:00Z,0.8017400835,0.8018,0.8018,0.8006899635,0.8006899635,0.8006899635,0.0011100365,0.80576,0.80576,3.5674502595,0.8006899635,stop_loss,loss,loss,-1.0,-1.0,0.0990958405,0.0990958405,-1.0540193949,False,0.0,1.0,0.8006899635,-1.0,15,13.0,0.00013,0.1171132661,15m-1764745200-1-33cfdf,4h-1764316800--1-b9e96e,1,liquidity_pool_plus_buffer
trade-6a56a0ec941aa366,6a56a0ec941aa366,s146,USDCAD,USDCADm,long,conservative_mss,2025-12-03T13:15:00Z,2025-12-03T13:15:00Z,2025-12-03T15:10:00Z,1.394699724,1.39457,1.39457,1.39373031,1.39373031,1.39373031,0.00083969,1.39683,1.39683,2.6914694709,1.39624938,trailing_stop,win,win,1.625,1.625,2.5247412736,2.5247412736,-0.8098226727,True,0.5,0.5,1.39624938,2.0,23,15.0,0.00015,0.1786373543,15m-1764764100-1-e314df,4h-1764734400--1-a64c99,1,15m_zone_distal_plus_buffer
trade-619af86dde735f4b,619af86dde735f4b,s146,USDCHF,USDCHFm,long,aggressive_liquidation,2025-12-03T14:40:00Z,2025-12-03T14:40:00Z,2025-12-03T17:20:00Z,0.800170003,0.8002,0.8002,0.7995300215,0.7995300215,0.7995300215,0.0006699785,0.80576,0.80576,8.2987737666,0.8002,breakeven_stop,win,win,0.625,0.625,1.4030300972,1.4030300972,-0.3283687462,True,0.5,0.5,0.8002,0.0,32,13.0,0.00013,0.1940360773,15m-1764770400-1-68d0e4,4h-1764316800--1-b9e96e,1,liquidity_pool_plus_buffer
trade-275308415e2a34f0,275308415e2a34f0,s146,NZDUSD,NZDUSDm,short,aggressive_liquidation,2025-12-03T14:55:00Z,2025-12-03T14:55:00Z,2025-12-03T15:10:00Z,0.574191284,0.57433,0.57433,0.575168757,0.575168757,0.575168757,0.000838757,0.57101,0.57101,3.9582382025,0.575168757,stop_loss,loss,loss,-1.0,-1.0,0.0,0.0,-1.2399300393,False,0.0,1.0,0.575168757,-1.0,3,18.0,0.00018,0.214603276,15m-1764768600--1-41b9e9,4h-1764316800-1-df0d36,1,liquidity_pool_plus_buffer
trade-b6586177660166ea,b6586177660166ea,s146,USDCAD,USDCADm,long,aggressive_liquidation,2025-12-03T16:00:00Z,2025-12-03T16:00:00Z,2025-12-04T04:15:00Z,1.395179745,1.39505,1.39505,1.394010296,1.394010296,1.394010296,0.001039704,1.40325,1.40325,7.8868601063,1.396089704,trailing_stop,win,win,1.125,1.125,1.6735532421,1.6735532421,-0.952194086,True,0.5,0.5,1.396089704,1.0,147,15.0,0.00015,0.1442718312,15m-1764772200-1-e8e696,4h-1764302400--1-e855d5,1,liquidity_pool_plus_buffer
trade-69409d7af1802456,69409d7af1802456,s146,EURUSD,EURUSDm,short,aggressive_liquidation,2025-12-03T17:55:00Z,2025-12-03T17:55:00Z,2025-12-03T18:05:00Z,1.166711661,1.16678,1.16678,1.1672283585,1.1672283585,1.1672283585,0.0004483585,1.16112,1.16112,12.6238266923,1.1672283585,stop_loss,loss,loss,-1.0,-1.0,0.0,0.0,-1.2043933593,False,0.0,1.0,1.1672283585,-1.0,2,8.0,8e-05,0.1784286458,15m-1764768600--1-aa5e49,4h-1764676800-1-fe2934,1,liquidity_pool_plus_buffer
trade-e2fe5c617f16fe33,e2fe5c617f16fe33,s146,USDJPY,USDJPYm,long,aggressive_liquidation,2025-12-03T22:10:00Z,2025-12-03T22:10:00Z,2025-12-03T22:15:00Z,155.17775765,155.33,155.33,155.0662463,155.0662463,155.0662463,0.2637537,156.267,156.267,3.5525567983,155.0662463,stop_loss,loss,loss,-1.0,-1.0,0.0,0.0,-1.2246273702,False,0.0,1.0,155.0662463,-1.0,1,181.0,0.181,0.6862462972,15m-1764792000-1-367de4,4h-1764302400--1-cab3e2,1,swept_wick_plus_buffer
trade-4cdb05a3d01c636b,4cdb05a3d01c636b,s146,NZDUSD,NZDUSDm,short,aggressive_liquidation,2025-12-04T01:10:00Z,2025-12-04T01:10:00Z,2025-12-04T03:45:00Z,0.5771111425,0.57715,0.57715,0.577708884,0.577708884,0.577708884,0.000558884,0.5748,0.5748,4.2048081534,0.576591116,trailing_stop,win,win,1.125,1.125,1.6282448594,1.6282448594,-0.6441408235,True,0.5,0.5,0.576591116,1.0,31,18.0,0.00018,0.3220704117,15m-1764796500--1-534f0d,4h-1764734400-1-50ab37,1,liquidity_pool_plus_buffer
trade-e4d8b37f4863e995,e4d8b37f4863e995,s146,USDCHF,USDCHFm,long,aggressive_liquidation,2025-12-04T10:10:00Z,2025-12-04T10:10:00Z,2025-12-04T13:40:00Z,0.8001800035,0.80019,0.80019,0.7994500255,0.7994500255,0.7994500255,0.0007399745,0.80576,0.80576,7.5272864132,0.8009299745,trailing_stop,win,win,1.125,1.125,1.9324990253,1.9324990253,-0.8648946687,True,0.5,0.5,0.8009299745,1.0,42,13.0,0.00013,0.1756817296,15m-1764804600-1-feb6d7,4h-1764316800--1-b9e96e,1,15m_zone_distal_plus_buffer
trade-a9d7b08a09c3d465,a9d7b08a09c3d465,s146,USDCHF,USDCHFm,long,aggressive_liquidation,2025-12-04T11:25:00Z,2025-12-04T11:25:00Z,2025-12-04T13:40:00Z,0.799979995,0.80003,0.80003,0.799440026,0.799440026,0.799440026,0.000589974,0.80576,0.80576,9.7122924061,0.801209948,trailing_stop,win,win,1.625,1.625,2.6950340184,2.6950340184,-0.8135951754,True,0.5,0.5,0.801209948,2.0,27,13.0,0.00013,0.2203486933,15m-1764841500-1-775840,4h-1764316800--1-b9e96e,1,liquidity_pool_plus_buffer
trade-727eb288cb453544,727eb288cb453544,s146,NZDUSD,NZDUSDm,short,aggressive_liquidation,2025-12-04T14:40:00Z,2025-12-04T14:40:00Z,2025-12-04T15:15:00Z,0.577101142,0.57717,0.57717,0.577668882,0.577668882,0.577668882,0.000498882,0.5748,0.5748,4.7506223917,0.576671118,trailing_stop,win,win,1.125,1.125,1.7038097185,1.7038097185,-0.461030865,True,0.5,0.5,0.576671118,1.0,7,18.0,0.00018,0.3608067639,15m-1764839700--1-0890bc,4h-1764734400-1-50ab37,1,liquidity_pool_plus_buffer
trade-d2810911f83d4413,d2810911f83d4413,s146,USDJPY,USDJPYm,long,aggressive_liquidation,2025-12-04T14:40:00Z,2025-12-04T14:40:00Z,2025-12-04T15:30:00Z,154.6987329,154.668,154.668,154.4962748,154.4962748,154.4962748,0.1717252,155.11,155.11,2.5738796636,154.668,breakeven_stop,win,win,0.625,0.625,1.3160561176,1.3160561176,-0.0873488574,True,0.5,0.5,154.668,0.0,10,10.0,0.01,0.0582325716,15m-1764848700-1-f1b595,4h-1764806400--1-482f6b,1,liquidity_pool_plus_buffer
trade-87178370fe6cbc1b,87178370fe6cbc1b,s146,GBPUSD,GBPUSDm,long,aggressive_liquidation,2025-12-05T03:55:00Z,2025-12-05T03:55:00Z,2025-12-05T06:20:00Z,1.3329666395,1.33289,1.33289,1.3322283853,1.3322283853,1.3322283853,0.0006616147,1.33598,1.33598,4.6703916441,1.3342132295,trailing_stop,win,win,1.625,1.625,2.7508455638,2.7508455638,-0.3929779377,True,0.5,0.5,1.3342132295,2.0,29,10.0,0.0001,0.1511453606,15m-1764894600-1-227f46,4h-1764849600--1-77d9eb,1,liquidity_pool_plus_buffer
trade-d77008de33f9ec9f,d77008de33f9ec9f,s146,NZDUSD,NZDUSDm,short,aggressive_liquidation,2025-12-05T06:15:00Z,2025-12-05T06:15:00Z,2025-12-05T06:40:00Z,0.576921152,0.57696,0.57696,0.5774788725,0.5774788725,0.5774788725,0.0005188725,0.5748,0.5748,4.1628723819,0.5774788725,stop_loss,loss,loss,-1.0,-1.0,0.0,0.0,-1.1370808821,False,0.0,1.0,0.5774788725,-1.0,5,18.0,0.00018,0.3469060318,15m-1764872100--1-19bb42,4h-1764734400-1-50ab37,1,15m_zone_distal_plus_buffer
trade-0dcf1c3c35a4aba5,0dcf1c3c35a4aba5,s146,EURUSD,EURUSDm,short,aggressive_liquidation,2025-12-05T08:10:00Z,2025-12-05T08:10:00Z,2025-12-05T18:00:00Z,1.1657217045,1.16591,1.16591,1.1674683705,1.1674683705,1.1674683705,0.0015583705,1.16112,1.16112,3.0737234823,1.1643516295,trailing_stop,win,win,1.125,1.125,1.9635895315,1.9635895315,-0.1925087776,True,0.5,0.5,1.1643516295,1.0,118,8.0,8e-05,0.051335674,15m-1764862200--1-24dbb3,4h-1764676800-1-fe2934,1,15m_zone_distal_plus_buffer
trade-c54921a19aa13ac6,c54921a19aa13ac6,s146,NZDUSD,NZDUSDm,short,aggressive_liquidation,2025-12-05T10:05:00Z,2025-12-05T10:05:00Z,2025-12-05T10:55:00Z,0.5772411355,0.57729,0.57729,0.5778788925,0.5778788925,0.5778788925,0.0005888925,0.5748,0.5748,4.2282759587,0.5778788925,stop_loss,loss,loss,-1.0,-1.0,0.0679241118,0.0679241118,-1.0358427047,False,0.0,1.0,0.5778788925,-1.0,10,18.0,0.00018,0.305658503,15m-1764922500--1-5eddb4,4h-1764734400-1-50ab37,1,liquidity_pool_plus_buffer
trade-d6944e6222323508,d6944e6222323508,s146,USDCAD,USDCADm,long,aggressive_liquidation,2025-12-05T11:00:00Z,2025-12-05T11:00:00Z,2025-12-05T12:00:00Z,1.394599723,1.39461,1.39461,1.394070293,1.394070293,1.394070293,0.000539707,1.39626,1.39626,3.0572143774,1.394070293,stop_loss,loss,loss,-1.0,-1.0,1.0190714591,1.0190714591,-1.0561286031,False,0.0,1.0,1.394070293,-1.0,12,15.0,0.00015,0.2779285798,15m-1764927900-1-3917ae,4h-1764835200--1-ad9c6e,1,liquidity_pool_plus_buffer
trade-cc5ffdb7f76ba79a,cc5ffdb7f76ba79a,s146,NZDUSD,NZDUSDm,short,aggressive_liquidation,2025-12-05T12:15:00Z,2025-12-05T12:15:00Z,2025-12-05T13:00:00Z,0.577401127,0.57746,0.57746,0.5778788925,0.5778788925,0.5778788925,0.0004188925,0.5748,0.5748,6.3500778839,0.5778788925,stop_loss,loss,loss,-1.0,-1.0,0.2148522592,0.2148522592,-1.4084759216,False,0.0,1.0,0.5778788925,-1.0,9,18.0,0.00018,0.4297045185,15m-1764931500--1-367a92,4h-1764734400-1-50ab37,1,liquidity_pool_plus_buffer
trade-846c399d61984836,846c399d61984836,s146,EURUSD,EURUSDm,short,aggressive_liquidation,2025-12-05T14:10:00Z,2025-12-05T14:10:00Z,2025-12-05T14:40:00Z,1.1654717235,1.16554,1.16554,1.166038299,1.166038299,1.166038299,0.000498299,1.16112,1.16112,8.8701763399,1.165041701,trailing_stop,win,win,1.125,1.125,1.8663493204,1.8663493204,-0.2608875394,True,0.5,0.5,1.165041701,1.0,6,8.0,8e-05,0.1605461781,15m-1764923400--1-5544db,4h-1764676800-1-fe2934,1,swept_wick_plus_buffer
trade-fd55e36e52214264,fd55e36e52214264,s146,USDCHF,USDCHFm,short,aggressive_liquidation,2025-12-05T19:05:00Z,2025-12-05T19:05:00Z,2025-12-07T22:10:00Z,0.804589766,0.80468,0.80468,0.8052302595,0.8052302595,0.8052302595,0.0005502595,0.80343,0.80343,2.2716554644,0.80343,destination_hit,win,win,1.7608277322,1.7608277322,2.6351203387,2.6351203387,-0.4179846054,True,0.5,0.5,0.803579481,2.0,36,13.0,0.00013,0.2362521683,15m-1764954900--1-99ce49,4h-1764907200-1-153f9c,1,liquidity_pool_plus_buffer
trade-6ae39dbe752eac46,6ae39dbe752eac46,s146,USDCHF,USDCHFm,short,aggressive_liquidation,2025-12-05T22:00:00Z,2025-12-07T22:05:00Z,2025-12-07T22:10:00Z,0.804519771,0.80373,0.80373,0.8048852423,0.8048852423,0.8048852423,0.0011552422,0.80343,0.80343,0.2596857932,0.80343,destination_hit,win,win,0.2596857932,0.2596857932,0.4328096553,0.4328096553,-0.7530888002,False,0.0,1.0,0.8048852423,-1.0,1,80.0,0.0008,0.6924954485,15m-1764959400--1-bc3940,4h-1764907200-1-153f9c,1,liquidity_pool_plus_buffer
trade-af3461d211c3ea85,af3461d211c3ea85,s146,AUDUSD,AUDUSDm,short,aggressive_liquidation,2025-12-08T01:45:00Z,2025-12-08T01:45:00Z,2025-12-08T03:00:00Z,0.6640967885,0.66422,0.66422,0.6647832375,0.6647832375,0.6647832375,0.0005632375,0.6613,0.6613,5.1843138996,0.6647832375,stop_loss,loss,loss,-1.0,-1.0,0.0,0.0,-1.1007789787,False,0.0,1.0,0.6647832375,-1.0,15,9.0,9e-05,0.1597904969,15m-1764947700--1-af967a,4h-1764878400-1-09929a,1,15m_zone_distal_plus_buffer
trade-c57485dfdfc62dd1,c57485dfdfc62dd1,s146,EURUSD,EURUSDm,short,aggressive_liquidation,2025-12-08T01:50:00Z,2025-12-08T01:50:00Z,2025-12-08T06:05:00Z,1.1648417515,1.16497,1.16497,1.1657882865,1.1657882865,1.1657882865,0.0008182865,1.16112,1.16112,4.7049535829,1.1657882865,stop_loss,loss,loss,-1.0,-1.0,0.0733239519,0.0733239519,-2.7740895151,False,0.0,1.0,1.1657882865,-1.0,51,8.0,8e-05,0.0977652693,15m-1764947700--1-365735,4h-1764676800-1-fe2934,1,15m_zone_distal_plus_buffer
trade-8e7597e68c7d5eba,8e7597e68c7d5eba,s146,NZDUSD,NZDUSDm,short,aggressive_liquidation,2025-12-08T04:25:00Z,2025-12-08T04:25:00Z,2025-12-08T06:05:00Z,0.578341081,0.57838,0.57838,0.5790239497,0.5790239497,0.5790239497,0.0006439497,0.5748,0.5748,5.5594400029,0.5790239497,stop_loss,loss,loss,-1.0,-1.0,0.1708207822,0.1708207822,-1.1336288274,False,0.0,1.0,0.5790239497,-1.0,20,18.0,0.00018,0.2795249163,15m-1765163700--1-24932e,4h-1764734400-1-50ab37,1,liquidity_pool_plus_buffer
trade-8315164100b911ae,8315164100b911ae,s146,NZDUSD,NZDUSDm,short,aggressive_liquidation,2025-12-08T05:40:00Z,2025-12-08T05:40:00Z,2025-12-08T05:45:00Z,0.5784110775,0.57845,0.57845,0.578608929,0.578608929,0.578608929,0.000158929,0.5748,0.5748,22.9662302034,0.578608929,stop_loss,loss,loss,-1.0,-1.0,0.0,0.0,-1.6359506446,False,0.0,1.0,0.578608929,-1.0,1,18.0,0.00018,1.1325812155,15m-1765168200--1-ea2f82,4h-1764734400-1-50ab37,1,swept_wick_plus_buffer
trade-f4f7406453c6002c,f4f7406453c6002c,s146,EURUSD,EURUSDm,short,aggressive_liquidation,2025-12-08T08:20:00Z,2025-12-08T08:20:00Z,2025-12-08T17:45:00Z,1.1652117355,1.16529,1.16529,1.166818338,1.166818338,1.166818338,0.001528338,1.16112,1.16112,2.7284540462,1.162997493,trailing_stop,win,win,1.375,1.375,2.355499896,2.355499896,-0.3336958186,True,0.5,0.5,1.162997493,1.5,113,8.0,8e-05,0.0523444421,15m-1765177200--1-f72b46,4h-1764676800-1-fe2934,1,liquidity_pool_plus_buffer
trade-a5622a56f0b45a19,a5622a56f0b45a19,s146,EURUSD,EURUSDm,short,aggressive_liquidation,2025-12-09T03:40:00Z,2025-12-09T03:40:00Z,2025-12-09T08:20:00Z,1.164481768,1.16464,1.16464,1.1654282685,1.1654282685,1.1654282685,0.0007882685,1.16112,1.16112,4.465483525,1.1638517315,trailing_stop,win,win,1.125,1.125,1.5730680599,1.5730680599,-0.5454994079,True,0.5,0.5,1.1638517315,1.0,56,8.0,8e-05,0.1014882619,15m-1765202400--1-ac8beb,4h-1764676800-1-fe2934,1,15m_zone_distal_plus_buffer
