meta_trade_id,meta_symbol,meta_signal_time_utc,k_paths,k_p_target_first,k_p_stop_first,k_p_timeout,k_expected_r,k_median_r,k_expected_r_p25,k_mean_mfe_r,k_mean_mae_r,k_mean_terminal_r,k_p_terminal_favorable,k_dispersion_r,k_mean_bars_to_exit,k_reward_r,k_target_stop_ratio,k_error
trade-c8e5ab0e328f770e,USDCAD,2025-12-12T19:05:00Z,30.0,0.6,0.4,0.0,0.67819442,1.79699071,-1.0,1.10706977,-0.84390105,2.46974227,1.0,0.47600174,53.06666667,1.79699071,1.49999875,
trade-82ef02baa794ec6f,USDCHF,2025-12-15T02:40:00Z,30.0,0.86666667,0.1,0.03333333,1.38831401,1.71569054,1.71569054,1.72122669,-0.50215474,0.99267892,0.53333333,1.64234985,45.33333333,1.71569054,8.66659,
trade-c930d7d0e4e7dda9,NZDUSD,2025-12-15T19:05:00Z,30.0,0.5,0.5,0.0,1.07098487,1.07098487,-1.0,1.87687637,-0.945125,4.20322039,1.0,0.46133244,32.43333333,3.14196974,1.0,
trade-261e4c1ccd3566aa,USDCAD,2025-12-15T20:45:00Z,30.0,0.0,0.96666667,0.03333333,-0.98985244,-1.0,-1.0,0.35463482,-1.08788113,-1.34763413,0.03333333,0.62688721,49.9,4.05056055,1.03e-06,
trade-dc35306916ecb0da,EURUSD,2025-12-16T08:30:00Z,30.0,0.96666667,0.03333333,0.0,2.06083859,2.16638474,2.16638474,2.47895396,-0.396488,1.33346295,1.0,0.28271234,24.0,2.16638474,28.99916003,
trade-9e92bb33cecc3084,GBPUSD,2025-12-16T11:20:00Z,30.0,0.0,0.03333333,0.96666667,2.81851547,2.98518442,2.84991866,3.47828432,-0.53713215,2.94105401,1.0,0.15031454,93.26666667,5.08084412,3e-05,
trade-f3353343b0bf1a74,GBPUSD,2025-12-16T14:45:00Z,30.0,0.3,0.7,0.0,0.36732669,-1.0,-1.0,1.36355809,-1.06254124,4.98583674,1.0,0.26418721,12.46666667,3.55775564,0.42857224,
trade-7a6729dee4703a1d,USDCAD,2025-12-16T19:00:00Z,30.0,0.0,0.06666667,0.93333333,3.01688091,3.32210953,3.03607993,4.23063635,-0.65290309,3.32064928,1.0,0.3049316,89.93333333,9.22785573,1.5e-05,
trade-a91b27e4eebd1612,NZDUSD,2025-12-16T19:35:00Z,30.0,0.2,0.76666667,0.03333333,-0.19704364,-1.0,-1.0,1.61297651,-1.09804427,-1.36009079,0.0,0.9543004,44.5,2.93214871,0.26087053,
trade-e73a746dd77aee8f,GBPUSD,2025-12-16T22:00:00Z,30.0,0.96666667,0.03333333,0.0,1.87685212,1.97605392,1.97605392,2.20906899,-0.40530757,3.17437298,1.0,0.38191665,29.0,1.97605392,28.99916003,
trade-439afe8121a0f7bf,USDJPY,2025-12-16T23:30:00Z,30.0,0.76666667,0.23333333,0.0,1.59442221,2.38402896,2.38402896,2.04533359,-0.6752151,1.80020093,1.0,0.55373327,30.36666667,2.38402896,3.28570449,
trade-bdefc46f19d058eb,EURUSD,2025-12-17T06:15:00Z,30.0,0.0,1.0,0.0,-1.0,-1.0,-1.0,0.45039727,-1.17245117,-3.90922798,0.0,0.37960226,18.93333333,8.73864492,1e-06,
trade-3b8d728d3942055d,AUDUSD,2025-12-17T12:55:00Z,30.0,0.53333333,0.46666667,0.0,0.89731076,2.55745768,-1.0,1.61078143,-0.96048791,2.5393388,1.0,0.81656026,20.23333333,2.55745768,1.14285684,
trade-1ff9b9ee1c88da7f,USDCAD,2025-12-17T13:45:00Z,30.0,0.13333333,0.0,0.86666667,1.36311391,1.33651808,1.09519157,1.71110427,-0.53555285,1.24596565,1.0,0.32805769,92.23333333,2.00952056,133334.33333333,
trade-295d25b735ec6886,NZDUSD,2025-12-17T14:50:00Z,30.0,0.0,1.0,0.0,-1.0,-1.0,-1.0,0.43597192,-1.09652376,-1.52908379,0.0,0.69022261,57.03333333,1.96774589,1e-06,
trade-a50ed08e38ae3d71,USDCAD,2025-12-17T15:50:00Z,30.0,0.1,0.3,0.6,0.05759412,0.03319479,-1.0,0.73328137,-0.87911838,0.4581134,0.8,0.69248807,74.53333333,1.58054264,0.33333556,
trade-1bc0fd553467631e,USDCAD,2025-12-18T02:00:00Z,30.0,0.93333333,0.06666667,0.0,4.78947892,5.20301313,5.20301313,5.41200321,-0.64145529,4.54045665,1.0,1.90786195,41.43333333,5.20301313,13.999805,
trade-2821f0f13eb4db89,USDCHF,2025-12-18T02:30:00Z,30.0,0.0,1.0,0.0,-1.0,-1.0,-1.0,0.53421397,-1.22205179,-2.28596696,0.06666667,1.42532939,16.73333333,7.03573904,1e-06,
trade-0b6b0bb2106a8275,USDJPY,2025-12-18T12:45:00Z,30.0,0.06666667,0.93333333,0.0,0.2305137,-1.0,-1.0,1.50378378,-1.2303072,24.2090917,1.0,2.63989865,6.93333333,17.45770544,0.07142957,
trade-2441dd9d5f80dadb,USDJPY,2025-12-19T00:50:00Z,30.0,0.0,0.06666667,0.93333333,0.657826,0.73567318,0.35842466,2.19647088,-0.53274682,0.77702537,0.93333333,0.4764379,90.03333333,4.80127605,1.5e-05,
trade-be8669e5547ab7fd,USDCAD,2025-12-19T03:30:00Z,30.0,0.0,1.0,0.0,-1.0,-1.0,-1.0,0.91559978,-1.0916094,0.35975065,0.66666667,0.99266572,30.86666667,4.89802333,1e-06,
trade-8433b39f7619477b,EURUSD,2025-12-19T16:05:00Z,30.0,0.03333333,0.4,0.56666667,3.30931982,5.41022627,-1.0,4.69856712,-0.95317805,5.65784835,1.0,1.04155216,59.66666667,9.61013268,0.08333562,
trade-706960b959c76c56,EURUSD,2025-12-22T03:35:00Z,30.0,0.1,0.56666667,0.33333333,0.47533596,-1.0,-1.0,2.73610837,-0.9676986,0.98782119,0.96666667,0.73399048,52.9,6.48286483,0.17647204,
trade-98281bff8a153a46,USDJPY,2025-12-22T08:05:00Z,30.0,0.56666667,0.4,0.03333333,4.25163405,7.78118674,-1.0,5.26659176,-0.71885942,8.41666003,0.96666667,3.04656378,48.26666667,7.78118674,1.41666563,
trade-4f421eb5123072e1,USDJPY,2025-12-22T22:10:00Z,30.0,0.0,1.0,0.0,-1.0,-1.0,-1.0,-0.32315496,-1.47345739,-6.42330912,0.06666667,5.00704733,7.76666667,1.7918825,1e-06,
trade-1e0fc13b8d9a437a,USDCAD,2025-12-23T07:10:00Z,30.0,0.13333333,0.86666667,0.0,0.21121555,-1.0,-1.0,1.96621653,-1.83752121,6.76584021,1.0,0.84021203,17.36666667,8.08411662,0.15384713,
trade-dda3d445a8903892,AUDUSD,2025-12-23T20:05:00Z,30.0,0.53333333,0.46666667,0.0,5.15270126,10.53631486,-1.0,7.04568132,-0.80422105,22.62570969,1.0,1.58517212,22.0,10.53631486,1.14285684,
trade-09cde4c2a368792b,USDCHF,2025-12-23T23:35:00Z,30.0,0.53333333,0.46666667,0.0,3.1344101,6.75201894,-1.0,4.23107809,-0.89156404,7.58015326,1.0,0.90045296,49.96666667,6.75201894,1.14285684,
trade-38ce5ea9769dd77a,USDJPY,2025-12-24T00:15:00Z,30.0,0.2,0.8,0.0,0.40579373,-1.0,-1.0,1.6007833,-1.4439347,6.88447956,0.96666667,2.11006255,15.96666667,6.02896867,0.25000094,
trade-459e55196c8806ac,EURUSD,2025-12-24T00:15:00Z,30.0,0.8,0.2,0.0,3.9593688,5.199211,5.199211,5.56790889,-0.50277861,11.71639856,1.0,4.29063033,17.86666667,5.199211,3.999985,
trade-7c6b40cd4757e44a,USDCHF,2025-12-24T11:00:00Z,30.0,0.06666667,0.76666667,0.16666667,0.90500156,-1.0,-1.0,2.12519184,-1.26170161,6.91212097,1.0,0.88100704,37.3,8.11961737,0.08695771,
trade-aaa58956055d1f4f,NZDUSD,2025-12-24T12:30:00Z,30.0,0.4,0.56666667,0.03333333,2.5735243,-1.0,-1.0,3.46315004,-0.86029303,10.60197144,1.0,2.44667742,34.0,7.26484202,0.70588287,
trade-d0ddd7b9609f9d93,AUDUSD,2025-12-24T15:35:00Z,30.0,0.16666667,0.83333333,0.0,-0.14429987,-1.0,-1.0,1.14725666,-1.10039345,14.94671558,1.0,3.30841565,16.66666667,4.13420079,0.20000096,
trade-f8c20638ece7322f,USDCAD,2025-12-25T23:35:00Z,30.0,0.23333333,0.76666667,0.0,0.05960792,-1.0,-1.0,1.33579883,-1.33895258,9.0367264,1.0,3.23501645,21.43333333,3.54117678,0.30434873,
trade-4ea1c45bd3684b5d,NZDUSD,2025-12-26T06:10:00Z,30.0,0.0,0.96666667,0.03333333,-0.99526714,-1.0,-1.0,1.09867037,-1.14797043,0.12469275,0.6,0.47652782,34.2,5.22584947,1.03e-06,
trade-542a3b8312c4ab99,USDJPY,2025-12-26T11:55:00Z,30.0,0.43333333,0.5,0.06666667,3.31715026,2.04876445,-1.0,4.16411304,-1.00105269,8.49154386,1.0,1.50383113,33.1,7.94142698,0.86666693,
trade-7280ac3b25cc40ce,USDCHF,2025-12-26T13:55:00Z,30.0,0.0,1.0,0.0,-1.0,-1.0,-1.0,0.24019817,-1.26510615,-3.02508611,0.0,0.91335725,11.46666667,9.73118275,1e-06,
trade-ae2742a29d1b43ba,AUDUSD,2025-12-29T02:15:00Z,30.0,0.06666667,0.0,0.93333333,1.70661567,1.75324876,1.42094859,2.7797229,-0.33398829,1.5547529,1.0,0.46616288,92.96666667,3.38929953,66667.66666667,
trade-817fc811f7dd10d2,AUDUSD,2025-12-29T07:40:00Z,30.0,0.1,0.06666667,0.83333333,2.19885423,2.35238758,1.86098994,3.38146751,-0.43608565,2.35734116,1.0,0.67754598,88.23333333,4.08555163,1.4999925,
trade-13c8aac7b4f548b5,USDJPY,2025-12-29T08:50:00Z,30.0,0.73333333,0.26666667,0.0,2.53511056,3.82060531,0.20515133,3.25463269,-0.68815362,3.06689472,0.96666667,2.32001195,26.03333333,3.82060531,2.74999344,
trade-161b1acadd9230ad,USDJPY,2025-12-29T10:10:00Z,30.0,0.63333333,0.36666667,0.0,2.05891379,3.82986389,-1.0,2.97087168,-0.66446792,4.47092533,1.0,2.00130401,34.63333333,3.82986389,1.72727074,
trade-3eb02f3653ff29df,USDJPY,2025-12-29T13:35:00Z,30.0,0.73333333,0.23333333,0.03333333,1.76273416,2.64860817,1.87163586,2.33894716,-0.64835216,3.36516096,0.96666667,1.8897604,45.53333333,2.64860817,3.14284796,
trade-7348d0204b13e0f0,NZDUSD,2025-12-29T15:25:00Z,30.0,0.73333333,0.26666667,0.0,1.55150685,2.47932752,-0.13016812,1.85690092,-0.71814786,3.77150777,1.0,0.31173658,31.86666667,2.47932752,2.74999344,
trade-dd58342f0cb9e62b,USDCAD,2025-12-29T15:25:00Z,30.0,0.8,0.2,0.0,1.41285738,2.01607173,2.01607173,1.74117704,-0.58936612,2.60806609,1.0,0.40339344,30.66666667,2.01607173,3.999985,
trade-41a9fc8f778463b5,USDJPY,2025-12-29T15:40:00Z,30.0,0.86666667,0.06666667,0.06666667,1.5411115,1.78134648,1.78134648,1.76851321,-0.43695544,0.17874993,0.4,1.40717556,46.8,1.78134648,12.99982,
trade-c461599a3405b677,NZDUSD,2025-12-30T19:20:00Z,30.0,0.5,0.5,0.0,1.34979363,1.34979363,-1.0,2.08043848,-0.87647554,3.33197573,1.0,1.84885842,32.73333333,3.69958727,1.0,
trade-8889e5c0a7d3900c,EURUSD,2025-12-31T00:05:00Z,30.0,0.0,1.0,0.0,-1.0,-1.0,-1.0,-0.50755197,-1.06579482,6.59661265,1.0,1.00902719,4.63333333,6.56627092,1e-06,
trade-39c2ca0e78c5fd36,USDJPY,2025-12-31T09:25:00Z,30.0,0.93333333,0.06666667,0.0,5.13714536,5.57551288,5.57551288,5.68857858,-0.29137276,4.99976618,1.0,0.6632789,31.16666667,5.57551288,13.999805,
trade-fd46edee18637aab,EURUSD,2025-12-31T14:35:00Z,30.0,0.73333333,0.23333333,0.03333333,1.53555271,2.41364567,0.57819395,1.89512356,-0.77493137,2.72756905,0.96666667,0.54028553,52.4,2.41364567,3.14284796,
trade-5957fe1d18203ad0,AUDUSD,2025-12-31T20:40:00Z,30.0,0.56666667,0.43333333,0.0,3.7110038,7.31353612,-1.0,4.99924886,-1.00906288,12.8339827,1.0,0.78151258,27.7,7.31353612,1.3076916,
trade-5a7ff2796c025f89,USDJPY,2026-01-02T07:00:00Z,30.0,0.6,0.4,0.0,4.21168016,7.68613361,-1.0,6.26728815,-0.82596518,9.23386872,1.0,1.96394626,18.43333333,7.68613361,1.49999875,
trade-376bdafe7e94364c,EURUSD,2026-01-02T08:10:00Z,30.0,0.33333333,0.66666667,0.0,1.50220364,-1.0,-1.0,2.36240981,-1.11810697,2.32484609,1.0,0.98918167,19.23333333,6.50661091,0.50000075,
trade-6438ce29f5783e6a,USDJPY,2026-01-02T10:05:00Z,30.0,1.0,0.0,0.0,3.45399482,3.45399482,3.45399482,3.90273357,-0.47960601,3.80274642,1.0,0.61205866,22.06666667,3.45399482,1000001.0,
trade-c230cf97d8aee4dd,EURUSD,2026-01-02T13:50:00Z,30.0,0.0,0.03333333,0.96666667,2.31189865,2.44105527,2.1783391,2.85701176,-0.54664841,2.43055021,1.0,0.35818215,92.93333333,4.39987599,3e-05,
trade-e7198da4bd06ecb3,USDJPY,2026-01-02T18:30:00Z,30.0,0.53333333,0.46666667,0.0,4.45076981,9.2201934,-1.0,5.76717551,-0.8934914,7.57958223,1.0,3.91234277,17.2,9.2201934,1.14285684,
trade-bcc7a24b9fe2d178,USDJPY,2026-01-02T21:55:00Z,30.0,0.56666667,0.43333333,0.0,1.90738062,4.13067169,-1.0,2.62947636,-0.84222789,1.74715537,0.93333333,1.4105546,24.63333333,4.13067169,1.3076916,
trade-0bc038bf322e3228,NZDUSD,2026-01-04T23:05:00Z,30.0,0.0,0.66666667,0.33333333,-0.51136927,-1.0,-1.0,0.92187657,-1.00974973,0.08054962,0.56666667,0.86760499,63.73333333,2.91132791,1.5e-06,
trade-1e97a2e6a658c831,GBPUSD,2026-01-04T23:50:00Z,30.0,0.0,0.93333333,0.06666667,-0.84472968,-1.0,-1.0,0.35644751,-1.24903096,1.24420086,0.73333333,1.88934399,16.8,5.95661412,1.07e-06,
trade-2e9a22b058f19959,USDCHF,2026-01-05T02:15:00Z,30.0,0.0,0.96666667,0.03333333,-0.97149227,-1.0,-1.0,0.81047115,-1.12062443,0.94201555,0.93333333,0.56312323,29.4,5.09592721,1.03e-06,
trade-18ba41d85de2ac5b,USDCHF,2026-01-05T07:20:00Z,30.0,0.0,0.06666667,0.93333333,0.36255985,0.42294977,0.22985555,2.52885834,-0.52211012,0.51632408,0.93333333,0.36846586,90.16666667,4.28436248,1.5e-05,
trade-35698bb7a9e426d0,GBPUSD,2026-01-05T07:40:00Z,30.0,0.03333333,0.2,0.76666667,1.10122912,1.10549561,0.28999121,3.3433573,-0.82244666,1.39206865,1.0,0.80936912,77.23333333,5.47425458,0.16667083,
trade-42bd6af5382c0509,NZDUSD,2026-01-06T00:10:00Z,30.0,0.76666667,0.2,0.03333333,3.01766688,4.04842893,4.04842893,3.54753018,-0.60076987,2.36037137,1.0,0.79057935,38.36666667,4.04842893,3.83331917,
trade-3b4867851aef22ec,GBPUSD,2026-01-06T01:10:00Z,30.0,0.8,0.2,0.0,7.35907083,9.44883854,9.44883854,7.9358579,-0.44637937,9.97904015,1.0,0.71429913,34.16666667,9.44883854,3.999985,
trade-75ecde8c3635ab14,AUDUSD,2026-01-06T02:10:00Z,30.0,0.33333333,0.66666667,0.0,1.48170395,-1.0,-1.0,2.21891662,-1.01140183,6.80452081,1.0,1.44818907,17.46666667,6.44511185,0.50000075,
trade-f768288621f4d83e,GBPUSD,2026-01-06T07:00:00Z,30.0,0.46666667,0.53333333,0.0,0.67347186,-1.0,-1.0,1.90089926,-0.69781669,26.64755252,1.0,1.54129656,6.76666667,2.58601113,0.87500023,
trade-e3aa6da158754c40,USDJPY,2026-01-06T07:10:00Z,30.0,0.76666667,0.2,0.03333333,4.53382667,5.96984245,5.96984245,5.08033376,-0.68338964,5.08640066,1.0,0.74609323,45.3,5.96984245,3.83331917,
trade-1174ea55f5c0e940,USDJPY,2026-01-06T10:15:00Z,30.0,0.33333333,0.66666667,0.0,1.07831181,-1.0,-1.0,2.39943753,-1.24737057,5.53022123,1.0,0.53437751,30.6,5.23493543,0.50000075,
trade-c71135be8d20e59e,USDJPY,2026-01-06T12:15:00Z,30.0,0.56666667,0.43333333,0.0,2.53244238,5.23372184,-1.0,3.3141361,-1.05815273,5.8953668,1.0,0.64846454,35.66666667,5.23372184,1.3076916,
trade-7f7583983808abd3,AUDUSD,2026-01-06T14:30:00Z,30.0,0.96666667,0.03333333,0.0,2.88477071,3.01872832,3.01872832,3.1988192,-0.63482513,4.51470658,1.0,0.41305763,52.73333333,3.01872832,28.99916003,
trade-2ffe6f1ab79f3554,USDCAD,2026-01-06T15:45:00Z,30.0,0.53333333,0.46666667,0.0,2.58036779,5.71318961,-1.0,3.20695274,-0.96647334,4.23187719,1.0,1.93779009,32.8,5.71318961,1.14285684,
trade-e9ba9022ff110c97,USDCAD,2026-01-07T06:40:00Z,30.0,0.83333333,0.16666667,0.0,5.88331183,7.2599742,7.2599742,6.74382815,-0.63325771,8.54403221,1.0,1.3103512,32.7,7.2599742,4.999976,
trade-b208e12a9b31d684,USDCAD,2026-01-07T10:35:00Z,30.0,0.56666667,0.43333333,0.0,2.95311503,5.97608534,-1.0,3.96836374,-0.80486031,7.93873758,1.0,0.96451975,25.53333333,5.97608534,1.3076916,
trade-8683959eab38cb07,USDCAD,2026-01-08T04:20:00Z,30.0,0.16666667,0.83333333,0.0,0.02012393,-1.0,-1.0,1.94297103,-1.14171854,7.10654516,0.83333333,7.25340053,15.36666667,5.12074355,0.20000096,
trade-5a63e1450840567b,GBPUSD,2026-01-08T12:30:00Z,30.0,0.66666667,0.33333333,0.0,2.7169428,4.5754142,-1.0,3.58614497,-0.76847286,6.38495576,1.0,0.30184563,41.73333333,4.5754142,1.999997,
trade-fad7eaf6e3f4b959,USDCHF,2026-01-08T14:05:00Z,30.0,0.86666667,0.13333333,0.0,1.65012825,2.05784029,2.05784029,2.03130594,-0.65658618,4.63865941,1.0,0.64806881,24.63333333,2.05784029,6.49995875,
trade-5b551aa7bd107bc4,GBPUSD,2026-01-09T01:15:00Z,30.0,0.33333333,0.66666667,0.0,0.67254189,-1.0,-1.0,1.65656406,-0.9404117,5.11940556,0.93333333,2.00133161,34.73333333,4.01762566,0.50000075,
trade-df1e6d8d9c217bb5,EURUSD,2026-01-09T01:20:00Z,30.0,0.43333333,0.56666667,0.0,0.44788489,-1.0,-1.0,1.31037534,-0.98357581,4.06460977,1.0,0.4376837,29.1,2.34127283,0.7647063,
trade-42c8611e701b44f4,AUDUSD,2026-01-09T02:05:00Z,30.0,0.13333333,0.86666667,0.0,-0.2474528,-1.0,-1.0,1.21155114,-1.51397288,7.38909559,0.96666667,2.00289205,21.86666667,4.64410402,0.15384713,
trade-a716081c88dfa6a7,EURUSD,2026-01-09T06:20:00Z,30.0,0.53333333,0.46666667,0.0,1.91261185,4.46114723,-1.0,3.02498615,-0.91021129,6.47928853,1.0,0.60343341,28.43333333,4.46114723,1.14285684,
trade-fc7d30b359ed0587,USDCAD,2026-01-09T08:20:00Z,30.0,0.76666667,0.23333333,0.0,4.18418131,5.76197562,5.76197562,5.30771352,-0.61415223,9.80046544,1.0,2.51872309,34.56666667,5.76197562,3.28570449,
trade-12deb02cc0ed3273,USDCHF,2026-01-09T14:20:00Z,30.0,0.63333333,0.36666667,0.0,2.50530807,4.53469696,-1.0,3.06347488,-0.87281797,5.85196756,1.0,0.83462326,31.53333333,4.53469696,1.72727074,
trade-ade0dd7fd8efd125,EURUSD,2026-01-09T14:20:00Z,30.0,0.33333333,0.66666667,0.0,0.63041683,-1.0,-1.0,1.55557304,-1.13004111,4.65012204,1.0,0.43624951,24.1,3.89125049,0.50000075,
trade-d7ce22b34bfc95a7,USDJPY,2026-01-11T23:05:00Z,30.0,0.53333333,0.46666667,0.0,3.88899737,8.16687008,-1.0,5.89218545,-0.87418152,11.39799893,1.0,0.75517275,28.43333333,8.16687008,1.14285684,
trade-9063589841c73e8e,AUDUSD,2026-01-11T23:50:00Z,30.0,0.0,0.23333333,0.76666667,0.43830326,0.80717766,0.2660995,2.21721278,-0.68641321,0.83178006,1.0,0.33431741,78.4,4.83759299,4.29e-06,
trade-e29d177617c1781b,USDCHF,2026-01-12T13:55:00Z,30.0,0.8,0.2,0.0,3.80224723,5.00280904,5.00280904,4.10643563,-0.34085782,4.84954218,1.0,0.40552199,49.0,5.00280904,3.999985,
trade-0b100ddb99deadf5,USDCHF,2026-01-12T19:30:00Z,30.0,0.83333333,0.16666667,0.0,3.15839999,3.99007999,3.99007999,3.54525226,-0.63037085,4.25638599,1.0,0.53066992,45.56666667,3.99007999,4.999976,
trade-29b7890fb073c132,USDCHF,2026-01-13T13:40:00Z,30.0,0.4,0.23333333,0.36666667,0.73553743,1.18849978,0.04060541,1.15471221,-0.63114863,0.83535264,0.76666667,1.95772996,59.6,1.58443948,1.71428265,
trade-423b49a023b84788,USDJPY,2026-01-13T14:00:00Z,30.0,0.63333333,0.36666667,0.0,2.86605646,5.10429968,-1.0,3.89034173,-0.66370777,8.86029297,1.0,0.61692017,30.36666667,5.10429968,1.72727074,
trade-a60500a1856b9f20,AUDUSD,2026-01-14T01:05:00Z,30.0,0.0,0.43333333,0.56666667,3.95101585,7.05334269,-1.0,5.26242673,-0.95075746,7.62581053,1.0,0.54516935,61.9,11.07981644,2.31e-06,
trade-e85b4e8440cf6081,AUDUSD,2026-01-14T12:20:00Z,30.0,0.06666667,0.33333333,0.6,2.63871944,4.11390211,-1.0,3.38501503,-0.7756716,4.25514526,1.0,0.35013316,68.76666667,5.50535399,0.2000024,
trade-fce384958c9d7d0b,AUDUSD,2026-01-14T15:10:00Z,30.0,0.0,0.8,0.2,0.10824598,-1.0,-1.0,1.00517928,-1.1069754,4.63698321,1.0,1.14558735,30.13333333,5.94048021,1.25e-06,
trade-a63139b04ad41b3f,USDJPY,2026-01-15T09:30:00Z,30.0,0.8,0.2,0.0,2.62155424,3.5269428,3.5269428,2.98482471,-0.6687758,3.89463678,1.0,0.60068341,32.26666667,3.5269428,3.999985,
trade-72fb364d8f637a16,USDCAD,2026-01-15T11:50:00Z,30.0,0.9,0.1,0.0,2.53343678,2.92604086,2.92604086,2.81377372,-0.68367419,2.49389082,1.0,0.57839427,39.2,2.92604086,8.99992,
trade-f2c70f3d1e99a06d,USDJPY,2026-01-15T13:05:00Z,30.0,0.53333333,0.46666667,0.0,1.33984274,3.38720514,-1.0,2.01310103,-0.91709229,4.88060523,1.0,0.6874246,28.53333333,3.38720514,1.14285684,
trade-ce7530e8946184f3,EURUSD,2026-01-15T18:00:00Z,30.0,0.96666667,0.03333333,0.0,2.72701758,2.85553543,2.85553543,2.91935133,-0.37013143,6.13068083,1.0,0.30496311,30.4,2.85553543,28.99916003,
trade-f6643b72e835dce1,GBPUSD,2026-01-15T21:35:00Z,30.0,0.96666667,0.03333333,0.0,3.29563204,3.44375728,3.44375728,3.58789453,-0.44889791,5.55180215,1.0,0.29683685,38.06666667,3.44375728,28.99916003,
trade-b76db48aa6b7c388,USDJPY,2026-01-16T01:35:00Z,30.0,0.1,0.9,0.0,-0.22707186,-1.0,-1.0,0.87959684,-1.29936392,-0.25716413,0.2,1.84900933,9.23333333,6.72928137,0.1111121,
trade-296c4eae28f601c5,EURUSD,2026-01-16T06:05:00Z,30.0,0.16666667,0.83333333,0.0,-0.2763459,-1.0,-1.0,1.42664923,-1.36341577,7.74474508,1.0,0.69525132,24.1,3.34192458,0.20000096,
trade-1c0eb50de6f1480e,USDJPY,2026-01-16T13:25:00Z,30.0,0.0,0.4,0.6,1.99201113,2.81247998,-1.0,3.576059,-0.92256432,3.99013509,1.0,0.86117768,59.53333333,10.85900681,2.5e-06,
trade-231a27a25be711d8,USDCAD,2026-01-18T23:10:00Z,30.0,0.2,0.0,0.8,1.49431696,1.54355224,0.6080532,2.57163086,-0.57240381,1.08067921,1.0,0.68025717,89.83333333,2.80079738,200001.0,
trade-d9d74ac70263cb20,AUDUSD,2026-01-20T02:05:00Z,30.0,0.33333333,0.66666667,0.0,0.80216021,-1.0,-1.0,1.65674509,-0.99668597,5.48971948,1.0,1.15628365,26.76666667,4.40648063,0.50000075,
trade-7853380dd2f1257f,AUDUSD,2026-01-20T10:50:00Z,30.0,0.86666667,0.13333333,0.0,1.42584119,1.79904753,1.79904753,1.75947838,-0.5990449,7.04031721,1.0,0.53668801,30.0,1.79904753,6.49995875,
trade-dec7b1134d9411f1,USDCAD,2026-01-20T13:25:00Z,30.0,0.7,0.3,0.0,1.28954609,2.27078013,-1.0,1.7024364,-0.87892776,4.71551805,1.0,0.43256243,41.96666667,2.27078013,2.33332889,
trade-aaf575db3f3db60a,NZDUSD,2026-01-20T13:40:00Z,30.0,0.5,0.5,0.0,2.64553736,2.64553736,-1.0,3.72891514,-0.90484081,9.69797369,1.0,0.87932025,23.03333333,6.29107472,1.0,
trade-55fbdfb278336de8,USDCHF,2026-01-20T15:30:00Z,30.0,0.13333333,0.7,0.16666667,0.29354896,-1.0,-1.0,1.02121139,-1.02457547,3.50690878,0.93333333,2.40732051,35.4,4.64714493,0.19047735,
trade-407d6dc6fec7edc3,USDJPY,2026-01-20T16:15:00Z,30.0,0.0,1.0,0.0,-1.0,-1.0,-1.0,0.41226837,-1.30284665,-0.43816546,0.4,0.93804875,23.93333333,6.94015977,1e-06,
trade-50c03e35358dcf89,AUDUSD,2026-01-20T18:35:00Z,30.0,0.96666667,0.03333333,0.0,2.43843337,2.55700004,2.55700004,2.99016103,-0.31618745,6.7084158,1.0,0.84825648,26.43333333,2.55700004,28.99916003,
trade-c561a7a2a7c8ae7c,USDCHF,2026-01-21T00:00:00Z,30.0,0.26666667,0.73333333,0.0,2.37014643,-1.0,-1.0,4.34962074,-1.38897217,14.80101148,0.96666667,4.03026583,33.9,11.63804911,0.36363723,
trade-c5aa3eec43851bd4,EURUSD,2026-01-21T02:10:00Z,30.0,0.7,0.3,0.0,6.31566405,9.45094864,-1.0,8.23287601,-0.67408932,13.29430266,1.0,1.09640635,33.43333333,9.45094864,2.33332889,
trade-4010ec79f65fc14d,EURUSD,2026-01-21T07:05:00Z,30.0,0.6,0.4,0.0,2.59402378,4.99003964,-1.0,3.53082985,-0.68842772,6.24247591,1.0,0.70233719,43.3,4.99003964,1.49999875,
trade-b98c3551f9af7950,AUDUSD,2026-01-21T14:50:00Z,30.0,0.1,0.9,0.0,-0.28790269,-1.0,-1.0,0.93268723,-1.26189881,9.88528848,1.0,0.80221306,6.43333333,6.12097312,0.1111121,
trade-5abee2a7d12dc65c,AUDUSD,2026-01-22T06:45:00Z,30.0,0.33333333,0.66666667,0.0,2.43712406,-1.0,-1.0,3.89023772,-0.96372654,17.1067071,1.0,1.24578211,14.5,9.31137219,0.50000075,
trade-742bf4b318966a9f,USDJPY,2026-01-22T09:25:00Z,30.0,1.0,0.0,0.0,3.3187069,3.3187069,3.3187069,3.61521293,-0.31832928,3.02350976,1.0,0.36106498,35.06666667,3.3187069,1000001.0,
trade-c3ffcaae44f94c32,USDCAD,2026-01-22T14:35:00Z,30.0,0.0,0.23333333,0.76666667,2.07530777,2.81955042,1.97091107,2.79727025,-0.81556645,3.06633315,1.0,0.46489298,74.5,6.08070214,4.29e-06,
trade-08c57887bfb3f5b5,USDCAD,2026-01-23T01:30:00Z,30.0,0.73333333,0.26666667,0.0,3.59524896,5.26624858,0.56656214,4.44120508,-0.80708232,7.64242198,1.0,0.75055089,34.36666667,5.26624858,2.74999344,
