meta_trade_id,meta_symbol,meta_signal_time_utc,k_paths,k_p_target_first,k_p_stop_first,k_p_timeout,k_expected_r,k_median_r,k_expected_r_p25,k_mean_mfe_r,k_mean_mae_r,k_mean_terminal_r,k_p_terminal_favorable,k_dispersion_r,k_mean_bars_to_exit,k_reward_r,k_target_stop_ratio,k_error
trade-36e4c8a568e5130d,EURUSD,2026-07-03T11:30:00Z,30.0,0.8,0.2,0.0,5.83166851,7.53958564,7.53958564,6.4326106,-0.78823586,9.56018219,1.0,0.82633342,44.1,7.53958564,3.999985,
trade-798b64146c298edb,EURUSD,2026-07-03T18:15:00Z,30.0,0.33333333,0.1,0.56666667,2.21779018,2.15563303,1.30090877,3.18398575,-0.37603381,2.36328626,1.0,1.16663308,73.66666667,3.83878886,3.33331,
trade-7de56ce8f697a636,USDCAD,2026-07-03T20:00:00Z,30.0,0.43333333,0.56666667,0.0,0.16004858,-1.0,-1.0,1.41031286,-0.91688824,0.45612537,0.6,1.85110062,20.96666667,1.67703519,0.7647063,
trade-d483570dbf1ef223,USDCHF,2026-07-06T00:50:00Z,30.0,0.0,0.03333333,0.96666667,-0.25493961,-0.31595824,-0.41571875,0.12786887,-0.68984109,-0.23476892,0.16666667,0.25685616,95.63333333,2.16857001,3e-05,
trade-b048da25780fa308,EURUSD,2026-07-06T14:00:00Z,30.0,0.66666667,0.33333333,0.0,1.76922799,3.15384198,-1.0,2.15052941,-0.89131345,2.59622419,1.0,0.62840423,21.93333333,3.15384198,1.999997,
trade-253a744b0cfb281b,AUDUSD,2026-07-06T21:10:00Z,30.0,0.86666667,0.13333333,0.0,3.2682,3.92484615,3.92484615,3.86429969,-0.60959572,3.9498944,1.0,0.79847361,35.8,3.92484615,6.49995875,
trade-fb010fc69a6f31bd,GBPUSD,2026-07-06T22:10:00Z,30.0,0.8,0.03333333,0.16666667,9.23035726,10.00987481,10.00987481,10.31005187,-0.3968695,9.53348722,1.0,1.57900327,53.56666667,10.00987481,23.99931002,
trade-ad955c3ebf52121b,GBPUSD,2026-07-07T04:45:00Z,30.0,0.83333333,0.0,0.16666667,6.41855758,6.63009349,6.63009349,7.22889634,-0.36091913,6.32365207,1.0,1.00745133,70.23333333,6.63009349,833334.33333333,
trade-30456ee7443740a4,GBPUSD,2026-07-07T08:55:00Z,30.0,0.56666667,0.33333333,0.1,4.47167945,7.3781301,-1.0,5.0822123,-0.76048474,7.21941376,1.0,0.89314104,55.13333333,7.3781301,1.6999979,
trade-73e54bee2359d9a0,AUDUSD,2026-07-07T10:45:00Z,30.0,0.03333333,0.43333333,0.53333333,0.5853794,0.46134349,-1.0,1.90187166,-0.80549811,1.65203675,1.0,0.84130672,62.06666667,5.7817199,0.07692521,
trade-cdd9bc92c496254b,EURUSD,2026-07-07T12:40:00Z,30.0,0.0,0.53333333,0.46666667,0.22597985,-1.0,-1.0,1.8668727,-0.86503121,1.09122231,0.86666667,0.87762354,55.86666667,6.05343564,1.87e-06,
trade-fd6073facfc5e0ce,EURUSD,2026-07-07T15:00:00Z,30.0,0.0,0.1,0.9,-0.07909932,-0.03645953,-0.26250498,0.78984467,-0.59006247,-0.00042116,0.5,0.31800936,90.2,2.05650449,1e-05,
trade-22d4508abf362320,AUDUSD,2026-07-08T03:55:00Z,30.0,0.0,0.3,0.7,0.08617417,0.46508312,-1.0,1.12720255,-0.54479763,0.26094135,0.63333333,0.65167928,80.0,4.73383488,3.33e-06,
trade-ccade25786b3571a,USDCAD,2026-07-08T06:05:00Z,30.0,0.7,0.26666667,0.03333333,3.6386673,5.35577223,0.42220059,4.00761995,-0.82438798,5.36998475,1.0,0.8440137,51.0,5.35577223,2.62499391,
trade-76f7f8d7d161c493,USDCAD,2026-07-08T14:50:00Z,30.0,0.96666667,0.03333333,0.0,1.43832815,1.52240843,1.52240843,1.50878332,-0.36402589,1.99438847,1.0,0.33888681,31.13333333,1.52240843,28.99916003,
trade-f80b21fec0ecd685,USDCAD,2026-07-08T16:50:00Z,30.0,0.0,0.2,0.8,2.18008555,2.90974447,2.47969836,2.5728832,-0.64980593,3.02301373,1.0,0.39492286,77.86666667,4.21562054,5e-06,
trade-a8a5882174e6fd79,USDJPY,2026-07-08T18:00:00Z,30.0,0.7,0.3,0.0,2.62865719,4.18379599,-1.0,3.61483067,-0.66695755,13.62724634,1.0,2.05825879,23.06666667,4.18379599,2.33332889,
trade-1a0e91e6c9afe41b,AUDUSD,2026-07-08T19:00:00Z,30.0,0.0,0.46666667,0.53333333,-0.183347,-0.44810669,-1.0,1.60201304,-0.84747092,-0.04319801,0.5,1.06489606,80.13333333,6.74546674,2.14e-06,
trade-96a9274ae47f705a,USDJPY,2026-07-08T23:05:00Z,30.0,0.96666667,0.03333333,0.0,2.3499519,2.46546749,2.46546749,2.85668951,-0.35694361,5.39408249,1.0,0.99307171,26.53333333,2.46546749,28.99916003,
trade-5a0d3256f1e7d837,AUDUSD,2026-07-09T02:25:00Z,30.0,0.0,0.73333333,0.26666667,-0.43469386,-1.0,-1.0,1.49272344,-0.95729442,0.11967998,0.53333333,1.81490724,50.46666667,8.23938115,1.36e-06,
trade-196b467e7f0d0d88,USDCAD,2026-07-09T07:30:00Z,30.0,0.0,0.26666667,0.73333333,0.59093499,1.09167466,-0.57528942,1.00649055,-0.90818831,1.1779762,1.0,0.20603998,79.23333333,2.08845799,3.75e-06,
trade-29f65d1580aa9128,NZDUSD,2026-07-10T00:15:00Z,30.0,0.33333333,0.03333333,0.63333333,11.26194525,11.41300372,9.96820373,12.70399288,-0.255989,11.03915116,1.0,1.54073361,88.26666667,14.21931221,9.99973001,
trade-1e17d4bcdef7d90f,USDJPY,2026-07-10T08:15:00Z,30.0,0.96666667,0.03333333,0.0,2.37777376,2.49424872,2.49424872,2.58774821,-0.30056804,3.4225492,1.0,0.28260774,49.6,2.49424872,28.99916003,
trade-ac854289fd219a51,NZDUSD,2026-07-10T09:35:00Z,30.0,0.96666667,0.03333333,0.0,1.45678484,1.54150156,1.54150156,1.74137345,-0.34051567,10.38819291,1.0,1.12618044,25.0,1.54150156,28.99916003,
trade-b03172ce8f699b0f,USDJPY,2026-07-12T22:55:00Z,30.0,0.0,1.0,0.0,-1.0,-1.0,-1.0,0.08545014,-1.22800733,-0.90151502,0.03333333,0.55447315,13.66666667,1.71848784,1e-06,
trade-7887b7cb8ff5acd0,USDJPY,2026-07-13T01:55:00Z,30.0,0.0,0.93333333,0.06666667,-0.97413955,-1.0,-1.0,0.3215415,-1.29563986,-0.91152222,0.06666667,0.5567189,45.43333333,1.8145124,1.07e-06,
trade-d15f63a4cd99af79,USDCAD,2026-07-13T13:40:00Z,30.0,0.0,0.33333333,0.66666667,0.4943703,0.94999256,-1.0,1.42276892,-0.80964364,1.23703787,1.0,0.40066484,69.0,7.29977906,3e-06,
trade-1a0cd223d9e6bdcb,USDCAD,2026-07-14T00:05:00Z,30.0,0.0,0.96666667,0.03333333,-0.96726766,-1.0,-1.0,0.16900718,-1.23351057,-0.1352923,0.43333333,0.83188804,19.9,7.97133008,1.03e-06,
trade-debd7c2e0e5efe31,EURUSD,2026-07-14T01:05:00Z,30.0,0.66666667,0.16666667,0.16666667,2.57792948,3.41398771,2.94425921,2.88592258,-0.47462489,3.50312759,1.0,0.50109917,71.43333333,3.41398771,3.999982,
trade-a301872f8227eb30,GBPUSD,2026-07-14T01:05:00Z,30.0,0.83333333,0.16666667,0.0,1.26819132,1.72182958,1.72182958,1.56228081,-0.59594586,4.3249295,1.0,0.55841675,43.76666667,1.72182958,4.999976,
trade-ebb440103c977153,USDCHF,2026-07-14T07:05:00Z,30.0,1.0,0.0,0.0,4.99103412,4.99103412,4.99103412,5.65330063,-0.35865745,6.62336801,1.0,0.94334822,66.8,4.99103412,1000001.0,
trade-3db0fdb7e9de48aa,NZDUSD,2026-07-15T01:05:00Z,30.0,0.6,0.06666667,0.33333333,6.97570645,8.19247701,6.42957242,7.77926176,-0.5610314,7.49324451,1.0,1.19752918,79.26666667,8.19247701,8.99988,
trade-536c3f82fdb5cf31,AUDUSD,2026-07-15T05:00:00Z,30.0,0.93333333,0.0,0.06666667,7.52507179,7.60338075,7.60338075,8.26686165,-0.37367771,7.79189351,1.0,1.03886229,80.9,7.60338075,933334.33333333,
trade-8cb2759bc635eed7,AUDUSD,2026-07-15T08:10:00Z,30.0,0.96666667,0.0,0.03333333,8.76241943,8.79332979,8.79332979,9.88512444,-0.3003616,9.84938849,1.0,0.90332231,66.8,8.79332979,966667.66666667,
trade-f4c2eeb13f25af0e,AUDUSD,2026-07-15T12:05:00Z,30.0,0.16666667,0.06666667,0.76666667,6.22220738,6.46957102,5.86151904,6.67665037,-0.50581439,6.6427901,1.0,0.9142699,86.43333333,8.43057168,2.4999775,
trade-0934595ec54dfda0,USDCHF,2026-07-15T22:20:00Z,30.0,0.86666667,0.1,0.03333333,4.40104186,5.01897481,5.01897481,5.05097691,-0.39470948,7.17269488,1.0,0.99310874,55.6,5.01897481,8.66659,
trade-365eece10598df09,NZDUSD,2026-07-16T03:15:00Z,30.0,0.0,0.0,1.0,4.84504937,4.8429096,4.20857453,6.06633891,-0.56079215,4.84504937,1.0,0.89713644,96.0,11.48590375,1.0,
trade-70bb6d0d3001c42c,GBPUSD,2026-07-16T05:40:00Z,30.0,0.9,0.03333333,0.06666667,11.3169476,11.8974211,11.8974211,12.25144693,-0.02127602,12.26013141,1.0,1.67533117,83.4,11.8974211,26.99922002,
trade-a1bcb86706574052,EURUSD,2026-07-16T07:00:00Z,30.0,0.6,0.03333333,0.36666667,4.72231775,5.48961887,4.3124793,5.38714809,-0.3708544,4.89009209,1.0,1.01680999,81.86666667,5.48961887,17.99949002,
trade-6c58eb476fbff08e,EURUSD,2026-07-16T11:50:00Z,30.0,0.26666667,0.23333333,0.5,1.53820226,1.88429805,1.34296251,2.1206673,-0.71139665,2.15666101,1.0,0.46660422,66.73333333,3.09845697,1.14285653,
trade-250fa1a28f879ff8,AUDUSD,2026-07-16T12:30:00Z,30.0,0.0,0.03333333,0.96666667,1.79055816,1.72897731,1.54687622,2.31623417,-0.50216075,1.9019877,1.0,0.43595152,92.96666667,8.30646304,3e-05,
trade-2c678e332179c536,USDJPY,2026-07-17T02:05:00Z,30.0,0.56666667,0.03333333,0.4,3.77664908,5.16072255,2.25994178,4.76197966,-0.5620771,3.29014073,1.0,1.18947048,83.56666667,5.16072255,16.99952001,
trade-9b3c3fc275ab7ab7,USDJPY,2026-07-17T06:15:00Z,30.0,0.36666667,0.16666667,0.46666667,2.04882939,2.27990449,1.33259779,2.8004732,-0.56413483,2.61743836,1.0,1.18396841,74.73333333,3.67886862,2.1999928,
trade-7c325404f362ac73,USDCAD,2026-07-17T12:35:00Z,30.0,0.0,0.46666667,0.53333333,1.0441455,1.96183416,-1.0,1.95932261,-0.90318112,2.89462834,1.0,0.46099222,54.03333333,12.99554098,2.14e-06,
trade-a8e07a588e298a91,USDJPY,2026-07-17T13:00:00Z,30.0,0.03333333,0.46666667,0.5,0.62282512,0.66111168,-1.0,1.48451975,-0.94462622,2.22402384,1.0,0.75528076,51.8,4.62614627,0.07143056,
trade-489165869e5140ff,AUDUSD,2026-07-17T13:15:00Z,30.0,0.86666667,0.13333333,0.0,3.90536122,4.66003218,4.66003218,4.19864844,-0.63651381,2.6789289,0.9,1.70899724,35.03333333,4.66003218,6.49995875,
trade-30db9e710439f410,AUDUSD,2026-07-20T08:30:00Z,30.0,0.0,0.16666667,0.83333333,0.82078958,0.9332096,0.22943431,1.68266911,-0.61037686,1.11449494,0.9,0.78272632,85.9,7.51161298,6e-06,
trade-326d2deaf30502fb,AUDUSD,2026-07-20T14:10:00Z,30.0,0.0,0.0,1.0,3.45158442,3.44139546,3.00559909,4.55474568,-0.27026282,3.45158442,1.0,0.63936177,96.0,12.9541929,1.0,
trade-1b8561f7871ddaef,EURUSD,2026-07-20T19:00:00Z,30.0,0.6,0.36666667,0.03333333,2.83564172,5.11472712,-1.0,3.74169384,-0.84006438,5.189516,1.0,0.53744448,51.6,5.11472712,1.6363619,
trade-d7463bf398758ce1,GBPUSD,2026-07-20T22:50:00Z,30.0,0.26666667,0.0,0.73333333,1.40808329,1.38981438,0.939311,1.77998682,-0.29532078,1.27454329,1.0,0.44341477,86.96666667,2.02722852,266667.66666667,
trade-2041da30b27068cf,USDJPY,2026-07-21T00:45:00Z,30.0,0.96666667,0.0,0.03333333,1.92951294,1.9620017,1.9620017,2.17761082,-0.33769622,1.94338879,1.0,0.46764957,58.93333333,1.9620017,966667.66666667,
trade-84450ed1fae56019,USDCAD,2026-07-21T06:25:00Z,30.0,0.9,0.03333333,0.06666667,6.50161554,6.91879694,6.91879694,7.40989488,-0.33594636,6.84725464,1.0,1.37686065,74.8,6.91879694,26.99922002,
trade-7d1f030cc0fa812b,NZDUSD,2026-07-21T07:15:00Z,30.0,1.0,0.0,0.0,2.00477573,2.00477573,2.00477573,2.23090356,-0.40830972,2.68582497,1.0,0.55121223,49.56666667,2.00477573,1000001.0,
trade-1de5987a3447fce8,USDCHF,2026-07-21T08:40:00Z,30.0,0.9,0.0,0.1,4.468019,4.58812699,4.58812699,4.81323348,-0.31185682,4.36857394,1.0,0.55913006,77.53333333,4.58812699,900001.0,
trade-088593671923853d,GBPUSD,2026-07-21T10:10:00Z,30.0,0.0,0.93333333,0.06666667,-0.63795813,-1.0,-1.0,0.84919291,-1.44563104,4.18538759,1.0,0.54494871,18.23333333,5.7064839,1.07e-06,
trade-114e84bb10a8e669,EURUSD,2026-07-21T12:35:00Z,30.0,0.0,0.93333333,0.06666667,-0.89036692,-1.0,-1.0,0.26980459,-1.54122528,0.79233249,0.96666667,0.47584588,11.8,4.12179907,1.07e-06,
trade-fdb91482a8230360,GBPUSD,2026-07-21T16:25:00Z,30.0,1.0,0.0,0.0,3.85473622,3.85473622,3.85473622,3.96202939,-0.19945821,4.50198183,1.0,0.3263551,54.0,3.85473622,1000001.0,
trade-ad81af7acec9b277,USDJPY,2026-07-21T23:30:00Z,30.0,0.8,0.2,0.0,10.58433377,13.48041721,13.48041721,11.72510606,-0.57634867,14.7338314,1.0,0.87297692,30.23333333,13.48041721,3.999985,
trade-14b37f79c04e9968,EURUSD,2026-07-22T01:40:00Z,30.0,0.63333333,0.36666667,0.0,1.65667103,3.19474374,-1.0,2.19247051,-0.82668686,6.57940701,1.0,1.24348625,35.9,3.19474374,1.72727074,
trade-020bcb819662938d,NZDUSD,2026-07-22T03:20:00Z,30.0,0.16666667,0.4,0.43333333,1.71545403,2.48036236,-1.0,2.82308224,-0.80259632,3.64522889,1.0,0.98095276,64.63333333,4.59406404,0.41666812,
trade-dc22c10ae3b9857f,USDJPY,2026-07-22T09:00:00Z,30.0,0.1,0.0,0.9,1.41238946,1.30955995,1.11063119,1.7048245,-0.21569036,1.39834043,1.0,0.38469162,93.8,2.15820519,100001.0,
trade-939c7d206888439e,USDCHF,2026-07-22T10:20:00Z,30.0,0.66666667,0.33333333,0.0,2.29805462,3.94708193,-1.0,3.00299395,-0.79425168,4.78545168,1.0,0.47061078,43.8,3.94708193,1.999997,
trade-3be26184827dc086,USDJPY,2026-07-22T14:05:00Z,30.0,0.03333333,0.0,0.96666667,1.85596557,1.74371548,1.55157893,2.23929591,-0.31136637,1.78939114,1.0,0.38532841,94.96666667,4.83048309,33334.33333333,
trade-c5a795d6f3dd9a3b,USDCHF,2026-07-22T14:15:00Z,30.0,0.63333333,0.16666667,0.2,1.1233862,1.78979838,0.70178091,1.64562222,-0.65274515,1.2554952,1.0,0.43745927,62.5,1.78979838,3.7999832,
trade-7a60c619604420a0,EURUSD,2026-07-22T15:05:00Z,30.0,0.0,0.83333333,0.16666667,-0.84013377,-1.0,-1.0,0.14638023,-1.10956918,-0.26462907,0.16666667,0.2665289,36.56666667,3.28842379,1.2e-06,
trade-3998c22913cb38ac,GBPUSD,2026-07-22T16:25:00Z,30.0,0.0,0.23333333,0.76666667,1.31577858,1.6571773,1.31562154,1.88108548,-0.69698088,2.09125672,1.0,0.56015689,84.8,4.01745755,4.29e-06,
trade-c94d29e96d755907,USDJPY,2026-07-22T22:55:00Z,30.0,0.0,0.16666667,0.83333333,1.28775694,1.55483319,1.0736291,2.14359153,-0.57783573,1.92761632,1.0,1.09530178,83.53333333,8.89489871,6e-06,
trade-6695c2017d50becb,USDJPY,2026-07-23T02:45:00Z,30.0,0.0,0.46666667,0.53333333,-0.29408032,-0.49285921,-1.0,1.0073798,-0.86622073,0.45443207,0.7,0.74678233,70.0,10.23274838,2.14e-06,
trade-e727efa84b5fd4d3,NZDUSD,2026-07-23T03:20:00Z,30.0,0.0,1.0,0.0,-1.0,-1.0,-1.0,0.05146262,-1.26904347,3.03777894,1.0,1.40499439,16.6,1.7508778,1e-06,
trade-7bdf3e91798c5988,EURUSD,2026-07-23T10:15:00Z,30.0,0.0,1.0,0.0,-1.0,-1.0,-1.0,0.21338371,-1.18787314,-1.28677914,0.03333333,0.45499801,17.23333333,5.20983584,1e-06,
trade-0eb26aaaa8a7107b,USDJPY,2026-07-23T21:00:00Z,30.0,0.6,0.0,0.4,5.92883017,6.25558927,5.64460163,6.1911511,1.32448733,5.79735971,1.0,0.45195289,70.0,6.25558927,600001.0,
trade-cc28d0ecb225e2f8,USDCHF,2026-07-24T00:50:00Z,30.0,0.93333333,0.06666667,0.0,5.04083622,5.47232452,5.47232452,5.57631171,-0.30098963,7.93083356,1.0,1.13467071,56.43333333,5.47232452,13.999805,
trade-bf70e1b0d2a477a6,GBPUSD,2026-07-24T03:35:00Z,30.0,0.3,0.13333333,0.56666667,7.65163435,8.34417962,7.57499081,8.9702982,-0.40888259,8.49472403,1.0,0.87221004,81.56666667,10.4226887,2.24999063,
trade-f60f407668607a20,USDJPY,2026-07-24T03:35:00Z,30.0,0.5,0.3,0.2,9.49499751,14.20365169,-1.0,10.52362526,-0.77475463,13.72866609,1.0,1.0113396,50.56666667,14.24188638,1.66666444,
trade-5d529cfa3d01f192,EURUSD,2026-07-24T03:45:00Z,30.0,0.0,0.66666667,0.33333333,-0.06602779,-1.0,-1.0,1.3374151,-1.1703854,1.9826592,1.0,0.4428783,55.96666667,3.84832263,1.5e-06,
trade-2bf86cb57fa4babf,GBPUSD,2026-07-24T09:30:00Z,30.0,0.0,0.86666667,0.13333333,-0.51681752,-1.0,-1.0,0.81992811,-1.4292729,3.49762915,1.0,0.71314787,32.76666667,4.39329204,1.15e-06,
trade-6a0f27b75e127eed,USDCHF,2026-07-24T11:00:00Z,30.0,0.3,0.2,0.5,2.34332812,3.11068976,2.24242121,2.8774229,-0.64964887,2.97573552,1.0,0.52439883,67.83333333,3.91151161,1.4999975,
trade-b558db839cdbb4bb,USDJPY,2026-07-24T12:00:00Z,30.0,0.0,0.56666667,0.43333333,0.98577196,-1.0,-1.0,2.08404163,-1.12285291,3.84007258,1.0,0.71108987,45.83333333,8.45159663,1.76e-06,
trade-2e378616d38051d6,GBPUSD,2026-07-24T15:10:00Z,30.0,0.0,1.0,0.0,-1.0,-1.0,-1.0,0.19003802,-1.60599625,-0.47515116,0.2,0.50966926,34.83333333,2.06891725,1e-06,
trade-69e31ee808559862,GBPUSD,2026-07-27T09:35:00Z,30.0,0.0,0.96666667,0.03333333,-0.98569388,-1.0,-1.0,0.42569628,-1.26162264,-1.31681888,0.03333333,0.52444207,41.7,3.39030098,1.03e-06,
trade-43f41784f7b44ff0,USDCHF,2026-07-27T13:40:00Z,30.0,0.0,0.03333333,0.96666667,1.28622081,1.27233455,1.10539591,1.86600861,-0.53709589,1.36909861,1.0,0.39797779,92.93333333,4.03511319,3e-05,
trade-4b2d60b81829a363,GBPUSD,2026-07-27T20:40:00Z,30.0,0.0,0.9,0.1,0.00286372,-1.0,-1.0,2.26253192,-1.49174923,10.03484427,1.0,1.52075147,15.63333333,15.81625365,1.11e-06,
trade-555762461e5375fc,GBPUSD,2026-07-28T01:00:00Z,30.0,0.0,0.3,0.7,0.96182157,1.40787277,-1.0,2.04739793,-0.77919406,1.84253436,1.0,0.54996954,69.4,4.70001604,3.33e-06,
trade-622743b3d89d9dc4,USDCAD,2026-07-28T05:30:00Z,30.0,0.43333333,0.03333333,0.53333333,3.89734947,4.00966553,3.01783431,4.81424812,-0.34135327,3.85919232,1.0,1.15353761,77.8,5.08999793,12.99964001,
trade-5656bc9b0dfaec37,USDCHF,2026-07-28T05:30:00Z,30.0,0.6,0.03333333,0.36666667,3.98122492,5.03381823,2.76279578,4.79588346,-0.5833574,3.70425715,1.0,1.13092825,82.4,5.03381823,17.99949002,
trade-891e14a029f3f649,GBPUSD,2026-07-28T18:20:00Z,30.0,0.0,0.83333333,0.16666667,-0.15328659,-1.0,-1.0,1.13516613,-1.44061859,4.63487368,1.0,0.92597934,36.56666667,7.12718359,1.2e-06,
trade-50e978673055c94e,GBPUSD,2026-07-29T01:20:00Z,30.0,0.0,0.86666667,0.13333333,-0.7108042,-1.0,-1.0,0.40655056,-1.15041249,1.66240977,1.0,0.73926044,34.1,5.43334041,1.15e-06,
trade-fc466d30c59caba3,AUDUSD,2026-07-29T08:20:00Z,30.0,0.96666667,0.03333333,0.0,4.21040558,4.39007474,4.39007474,4.39575003,-0.44698958,9.96592605,1.0,0.53774852,31.96666667,4.39007474,28.99916003,
trade-07a42f1b10ca4081,USDJPY,2026-07-29T09:40:00Z,30.0,0.16666667,0.0,0.83333333,1.82423431,1.75357114,1.60806655,2.16782536,-0.42918132,1.74415935,1.0,0.20228491,91.76666667,2.36200459,166667.66666667,
trade-9b6986f517d6791a,GBPUSD,2026-07-29T11:00:00Z,30.0,0.0,0.83333333,0.16666667,-0.79079114,-1.0,-1.0,0.48539276,-1.06931968,-0.01061251,0.4,0.47459062,38.03333333,5.61665084,1.2e-06,
trade-c7f6774fab1ca23a,AUDUSD,2026-07-29T14:20:00Z,30.0,0.46666667,0.53333333,0.0,1.09541816,-1.0,-1.0,2.03264807,-1.17433909,4.64720326,1.0,1.03751875,21.4,3.49018177,0.87500023,
trade-875214c438481922,USDCHF,2026-07-29T15:05:00Z,30.0,0.0,0.3,0.7,1.43022196,2.02936493,-1.0,2.87547633,-0.8714973,2.47004046,1.0,0.66677546,67.9,7.66007798,3.33e-06,
trade-1d8f9b112802d7ec,GBPUSD,2026-07-29T19:50:00Z,30.0,0.0,1.0,0.0,-1.0,-1.0,-1.0,0.08751015,-2.788971,-13.02906369,0.0,1.21584843,1.0,2.76104568,1e-06,
trade-939249dce5933081,EURUSD,2026-07-30T01:45:00Z,30.0,0.9,0.1,0.0,8.36826732,9.40918591,9.40918591,9.67121637,-0.37758271,13.41848909,1.0,0.62975438,32.6,9.40918591,8.99992,
trade-f23e758e5f8d742f,GBPUSD,2026-07-30T02:20:00Z,30.0,1.0,0.0,0.0,4.98257829,4.98257829,4.98257829,5.23421827,-0.3241801,5.69591601,1.0,0.4040038,55.23333333,4.98257829,1000001.0,
trade-79b02e382407770a,EURUSD,2026-07-30T05:35:00Z,30.0,0.9,0.0,0.1,7.06624246,7.2023793,7.2023793,7.29458263,-0.27232338,8.40965839,1.0,1.23193061,76.5,7.2023793,900001.0,
trade-b8fbe2bd16c45529,GBPUSD,2026-07-30T07:10:00Z,30.0,0.86666667,0.0,0.13333333,4.60980735,4.74132531,4.74132531,4.92391627,-0.24822337,4.64279242,1.0,0.61845164,80.5,4.74132531,866667.66666667,
trade-4cadfa2564d6f4c0,EURUSD,2026-07-30T08:35:00Z,30.0,1.0,0.0,0.0,7.46979823,7.46979823,7.46979823,7.76692828,-0.46138037,8.94586315,1.0,0.93790111,70.93333333,7.46979823,1000001.0,
trade-de3499a2efd53e30,USDJPY,2026-07-30T20:40:00Z,30.0,0.0,0.03333333,0.96666667,9.76632978,10.09108696,9.60729907,9.9295831,-0.3302231,10.17892279,1.0,1.0899451,93.06666667,14.60487837,3e-05,
trade-77da70177cf970e5,GBPUSD,2026-07-30T20:50:00Z,30.0,1.0,0.0,0.0,13.74499382,13.74499382,13.74499382,14.68019153,0.0410161,16.63612022,1.0,1.8109069,47.4,13.74499382,1000001.0,
trade-bcb4c4500e53c216,EURUSD,2026-07-30T22:45:00Z,30.0,0.63333333,0.36666667,0.0,10.20757163,16.69616573,-1.0,12.04467208,-0.76463565,24.97960814,1.0,1.73556214,26.9,16.69616573,1.72727074,
trade-bc65bf20c21b4949,GBPUSD,2026-07-31T03:15:00Z,30.0,0.96666667,0.0,0.03333333,5.80550194,5.83991221,5.83991221,6.15220265,-0.40525195,6.93130567,1.0,0.78557189,68.26666667,5.83991221,966667.66666667,
trade-c82ad0e504971fb4,AUDUSD,2026-07-31T04:30:00Z,30.0,0.8,0.03333333,0.16666667,15.27995322,16.02096296,16.02096296,15.92140911,-0.46904966,16.1492423,1.0,1.31572305,81.76666667,16.02096296,23.99931002,
trade-332f9775b4ed44cf,EURUSD,2026-07-31T07:10:00Z,30.0,0.76666667,0.06666667,0.16666667,4.01667356,4.5786852,4.5786852,5.08048261,-0.4430589,5.21691745,1.0,1.52554736,73.93333333,4.5786852,11.4998425,
trade-448aaefc9f50c1a6,GBPUSD,2026-07-31T08:55:00Z,30.0,0.26666667,0.2,0.53333333,4.12065678,4.88715114,3.19212327,4.79576751,-0.61152905,5.75065209,1.0,1.47550315,75.53333333,6.89351363,1.33333167,
trade-935092cecae10ac0,NZDUSD,2026-07-31T15:05:00Z,30.0,0.16666667,0.13333333,0.7,3.57913585,3.20546584,2.44860627,5.8735698,-0.66678705,3.90790928,1.0,1.42387142,81.2,8.60068201,1.24999813,
trade-a33ad574142e2994,USDCAD,2026-07-31T15:20:00Z,30.0,0.0,0.93333333,0.06666667,-0.89821407,-1.0,-1.0,0.2938081,-1.34535595,-0.39892292,0.23333333,0.57850214,31.6,1.54190866,1.07e-06,
trade-99ab2edc1d55ce18,EURUSD,2026-07-31T17:10:00Z,30.0,0.06666667,0.03333333,0.9,3.04387766,2.99364811,2.48717797,3.70202154,-0.25580217,3.04236762,1.0,0.7434998,90.06666667,6.71454259,1.99997,
trade-48c521f297b0ba89,USDCHF,2026-08-02T22:20:00Z,30.0,0.0,0.33333333,0.66666667,0.34139454,0.71783238,-1.0,0.92266945,-0.76777982,1.06585868,0.96666667,0.42955797,72.36666667,5.35726651,3e-06,
trade-f7320d4e3e02407e,USDJPY,2026-08-03T13:25:00Z,30.0,0.33333333,0.66666667,0.0,-0.06471669,-1.0,-1.0,1.37223425,-1.87418781,7.87154286,1.0,2.2935832,5.46666667,1.80584993,0.50000075,
trade-a4ec212d7d9a5d22,AUDUSD,2026-08-05T02:15:00Z,30.0,0.0,0.0,1.0,2.77962471,2.76643676,2.57841108,3.4140977,-0.21573427,2.77962471,1.0,0.3264625,96.0,7.06416811,1.0,
trade-a444976d2f402b35,USDCAD,2026-08-05T02:40:00Z,30.0,0.93333333,0.06666667,0.0,2.91905009,3.19898224,3.19898224,3.50682563,-0.62578518,4.20689772,1.0,0.46666157,46.76666667,3.19898224,13.999805,
trade-6ebce679c26e28d6,AUDUSD,2026-08-05T08:10:00Z,30.0,0.0,0.06666667,0.93333333,8.05879046,8.63896618,7.9371745,8.77569587,-0.50526953,8.70021502,1.0,0.78960983,90.03333333,16.93097755,1.5e-05,
trade-1ce346a94b1bd7f5,USDCAD,2026-08-05T08:55:00Z,30.0,0.8,0.2,0.0,3.09610751,4.12013439,4.12013439,3.82949602,-0.70579225,4.85969245,1.0,0.49392612,52.16666667,4.12013439,3.999985,
trade-e935cc8910328681,USDCAD,2026-08-05T10:55:00Z,30.0,0.73333333,0.1,0.16666667,1.54625971,1.94642898,1.69973895,1.86379053,-0.62997672,1.80322106,1.0,0.36618758,58.13333333,1.94642898,7.33327,
